SOQMFPS12A6D4F76D7,TRAJHYF128F1451DDF,Grateful & Thankful,Francis Dunnery,AR2J2WF1187FB46271,0,84.186000000000007
SOJBCMD12A6D4F68B5,TRAJHHE128F146815C,Hide Away,Freddie King,ARRT66G1187FB3DDF9,1960,134.74100000000001
SODWYJL12A58A7BCE4,TRAJHSS128F930F73A,Pop Pop,Twista,ARSE5NP1187B9B98AB,0,100.01600000000001
SOJXYUF12AB0188969,TRAJHSM12903CBFCCD,CB4 (Instrumental Mix),Slum Village,AR0WGXC1187B9AAC99,0,94.495000000000005
SOVAZZK12AB018935A,TRAJHRC128F9340CFA,That Little Ole Wine Drinker Me - Original,Charlie Walker,ARUDY181187B9B5F49,0,161.53299999999999
SOVDTAP12A8C13FE3D,TRAJHEN128F92CC43E,Let It Bleed,Wild Horses,ARANDRM1187B98B446,0,111.989
SOGZANN12AB018736A,TRAJHEE12903CB937A,Freedom,4Him,AR1DLF21187FB3CBF0,0,182.24700000000001
SOVTAOG12AB018B126,TRAJHMX12903CD42C1,Uu-Pee-Ämmät,Jope Ruonansuu,ARW1WST1187FB384DA,0,86.992000000000004
SORWXCN12AB01811BC,TRAJHOM128F93080EB,After The Laughter,Marcie Blane,ARRBINW1187B98AE6D,0,102.881
SOABPYH12A8C13CC48,TRAJHKT128F427FDCD,Beothuck,Malefaction,ARZ78EG1187FB4638E,0,84.302999999999997
SOCUSNQ12A8C138A86,TRAJHHJ128F4279625,Never Gonna Be The Same,Danny Wilson,AR6QQY41187B990574,1989,91.256
SOEAYQZ12AB0186BB1,TRAJHAH128F9314177,You'll Never Know,JERRY WALLACE,ARW6LIW1187B9966CD,0,219.298
SOHUDTL12AAFF43497,TRAJHDR128F92FA863,Basking Under a Blacksun Dawning,Morgion,ARG37DA1187B9A47FF,1997,112.063
SORGAWM12A8C135D4C,TRAJDVT128F4252F37,Weightless (Demo),Wet Wet Wet,AR35YUO1187B9AD83E,0,105.95
SOTEZMZ12A8C138355,TRAJDGB128F42882AC,Call Of Da Wild,OutKast,AR3MSAN1187B98F06B,1994,177.66200000000001
SOXOMUO12AF72AA7D1,TRAJDHN128F92C2EEF,Dirty Diana,Michael Jackson,ARXPPEY1187FB51DF4,1987,131.31899999999999
SOBDFTE12AB017ECA9,TRAJDAK128F932DAA0,No-Satellites,She Satellites,AR4C7UZ1187B9AB278,1999,185.75999999999999
SOXHAHK12A6D4FBEBA,TRAJDRG128F4217923,Single Man Blues,Bukka White,ARNEL2O1187FB4421A,0,87.557000000000002
SOPQNUE12A8C13DB5A,TRAJDTK128F429FFDF,I'd Like To Be,Jim Reeves,ARZVTZN1187FB579D4,1994,151.72999999999999
SOSGLIB12A6D4FB68D,TRAJDSQ128F14AEABD,Mother's Day Part 1,AFS,ARW4ZCO1187B9B22D3,0,120.98399999999999
SOJMTNS12AB017DA66,TRAJDCS128F92F9236,Chinz Ninja (Rui Da Silva mix),Smart Alex,ARE17W51187FB5381B,0,0.0
SOKRRKZ12AB0182EF8,TRAJDCP128F933B55B,Roorasty,Saman,ARYLQVR11F50C4EFC2,0,141.20500000000001
SOPEYTA12A8C1352AB,TRAJBIZ128F4252408,Angel Of Heaven's Gate,Erik Berglund,AR0JEOI1187B98B918,0,64.900999999999996
SOHECOV12AB018D6A2,TRAJBTZ12903CB818C,Asheville Turnaround,The Del McCoury Band,AR7KA5V1187FB44E6B,0,177.94499999999999
SODOKPF12AB01817F4,TRAJBOD128F9303DCD,Song 2,Faith Yang,ARNV7U61187FB54DCB,2009,136.98400000000001
SONRBMW12AB017E52D,TRAJBRT128F9303318,Sophisticated Lady,Toots Thielemans,ARC0MTS1187FB44C21,1955,68.325999999999993
SOMQTWO12AB0183211,TRAJBZE128F932DA53,Backlash,Sonic Subjunkies,ARO6WZY1187FB3A86E,0,96.971999999999994
SOCGBIR12A6D4F601E,TRAJBGL128F145C7A8,Washed Away,Tom Cochrane,ARY1VGA1187FB5A39E,1992,88.072000000000003
SOGELYI12AB01886B1,TRAJBSF12903CE2759,Watch Them,SOJA,ARVWNTI1269FB34C59,0,124.771
SOXZNEF12A8C137AD7,TRAJBSL128F428A021,I Guess I'm Crazy,Jim Reeves,ARZVTZN1187FB579D4,1990,91.317999999999998
SOOVAZY12A6D4F8CFC,TRAJBUP128F146B4CA,Morning's Coming,Jeff And Sheri Easter,ARKFYS91187B98E58F,0,110.209
SOMJNVK12A6D4FC4B2,TRAJBJG128F14A1EA1,American Ghost Dance (2003 Digital Remastered),Red Hot Chili Peppers,ARE8GLF1187FB52532,1985,111.541
SONUXWL12AB0188E85,TRAJBUD128F9357AEB,Spacer,Ketty DB,ARLYPKH1241B9C7185,0,129.97399999999999
SOKMSOY12AB018AF1F,TRAJBUB128F9361E0B,Pour toute la vie,Les Hou-Lops,ARRESZG1187B9A3FBF,0,102.77
SOFFFRA12A81C2059A,TRAJBLX128F4253677,Voices,James Newton Howard,ARSZIBW1187B994053,1997,88.662000000000006
SOSZOXP12A6D4FB9A9,TRAJBQO128F421FFE8,Binaural Presentation - Focus On A Beam Emptied Of Thinking_ Outward...,Roger Reynolds,ARPK1CM1187B9B6B9C,0,60.012999999999998
SOTSVBB12AC3DF9F77,TRAJGGB12903CEC83F,Hot Weiners (All The Way),Cotton Candy,ARH0ZIQ1187B99EC94,0,139.02600000000001
SOMUQUB12A8C132AD9,TRAJGTJ128F4236AC2,The Harp That Once Through Tara's Halls,Voyager Series,ARW1BRR1187B996332,0,71.308000000000007
SOHOZCG12A8C13EB23,TRAJGCA128F9306CFF,Souvenirs,Concretes,ARDPFGP1187B98A58A,2007,89.676000000000002
SOAKFDN12AB018A37A,TRAJGGP12903CCE582,Scared,The Incurables,ARPRQSD12086C16679,0,63.359000000000002
SOSHFFL12A8C13438E,TRAJGPZ128F424743B,She's Actin Bad,H-Town,ARY0W1O1187FB5B8C0,0,167.988
SOZFJLR12A6D4FB512,TRAJGMN128F148C8BD,Don't Go,Bert Kaempfert,ARQQP3Z1187FB5707B,1996,118.971
SOUQYAU12AB0181058,TRAJGEC128F9300463,Unchain Us,Don Campbell,ARA7LD41187FB4DC0C,0,157.89699999999999
SOLCFZV12A8C131BB7,TRAJGGH128F42679C1,Down_ Down_ Down,Frank Marino & Mahogany Rush,ARSPUHE1187B99DB8A,0,139.499
SOQJGUH12AB018410B,TRAJGFW128F93349D4,Carry The Light,David Lynch,AR681HS1187FB5BBFE,0,166.929
SOFLHNX12A8AE4630C,TRAJGGI128F423A12A,Call The Police,John Wayne,ARIXGOC1187FB54F4B,0,160.66300000000001
SOHPTTD12A6D4F6FE6,TRAJGCF128F1499E61,Train Tracks,Izzy Stradlin And The Ju Ju Hounds,ARZ39UI1187B989289,1992,150.404
SOBADNN12AAF3B1F5D,TRAJOZN128F92D688E,Schmerzensschreie,ColdWorld,AR9DO2O1187FB53637,2008,134.83199999999999
SOXSNIW12AB018681A,TRAJODO12903CD7591,Running On The Rocks,Shriekback,AR37ILI1187B98E27B,1986,157.95599999999999
SOIAZPH12A8C135BA6,TRAJOUG128F4276434,Faroe Cave Song,John Tchicai,AR15YLD1187FB3D4DD,0,149.005
SOKZFPW12A67FFB3C6,TRAJOLQ128EF346088,Function Of The Sun,The Ruby Suns,AR6Z6BW1187B9ACD69,2005,42.524999999999999
SOCOLNA12A8C131D81,TRAJOWK128F4263735,It's Going Down,Suicidal Tendencies,ARNDB1X1187B990AA0,1992,164.92500000000001
SOQHYAX12CF530D50C,TRAJOPH12903CE6732,(Everybody's Waiting For) The Man With the Bag,Mannheim Steamroller,ARNLE621187B98ECB5,2008,154.69499999999999
SONBIEL12AB018234B,TRAJOYN128F9308712,Cha Cha Brasilia,Bert Kaempfert,ARQQP3Z1187FB5707B,0,122.155
SOQHAQM12A58A7A25B,TRAJONM128F92F543D,I Want Your Soul For Christmas,Schoolyard Heroes,AR2OPWW1187B9A5057,0,131.83000000000001
SOTLRMZ12A58A7DED5,TRAJOIH128F14B08F7,Magic Dragon Theatre,Utopia,ARHBWOZ1187FB3FD53,0,98.528000000000006
SOCVOFW12A6D227200,TRAJOPN128F423BEC3,Dimension,Wolfmother,ARDF8K01187FB37200,2004,141.76900000000001
SOFDNHE12AB0181EF1,TRAJOER128F92F145A,These Nest Five Years,At All Cost,AR7V3VQ1187B9A08AA,0,135.91399999999999
SOVQSBI12AB017F0E5,TRAJOPD128F92FC400,Nach Ke VEkha Bhabhiyie,Malkit Singh,ARH4N0N1187FB3E1F1,0,161.54300000000001
SOQEDJS12A8C132F42,TRAJOES128F4245ED3,It Came To Pass (Part II),Mississippi Mass Choir,ARIKE5O1187B997E73,0,115.90600000000001
SOVYKHK12AC3DF4D3A,TRAJYTQ12903CDEF60,Stolen Pills,Spiral Stairs,ARQXAGC12472CE2BBD,2009,152.63300000000001
SODYLAQ12AB0181CDC,TRAJYXI12903CF8185,Outro,Attack Attack,ARUVPCM1187FB5C281,0,100.03
SOYPQHV12A67ADF698,TRAJYKE128F92E25D7,Now I Got A Woman,John Mayall,ARJ9DSA1187B990E00,2007,147.12799999999999
SOSNIRJ12A6D4FA0BD,TRAJYRB128F1491A59,Nothing's The Same,Gary Moore,AR56P361187B9AC4DB,1992,86.320999999999998
SOPMACA12AB018B52A,TRAJYHT12903CC8F90,En fet man,Ronny Eriksson,ARUZD301187FB4AC65,0,111.92700000000001
SOJIIDB12AB017BC10,TRAJENI128F9300B02,Groovin' With Jimmy,Jimmy Burns,ARP5MSK1187B99A54C,0,138.755
SOZWTCR12A58A7BA31,TRAJENI128F425B7F4,Classic Material,Casual,ARD7TVE1187B99BFB1,0,92.570999999999998
SOHLATT12AC3DF4D4B,TRAJEYM12903CDEF6A,Ladies And Gentlemen,Spiral Stairs,ARQXAGC12472CE2BBD,2009,100.08799999999999
SOZWBQS12A8C13701C,TRAJEEW128F4280555,Arrows Of The Gods,Elliot Goldenthal,ARZVEF91187B9AC770,2000,177.465
SOFXOIF12AB0182415,TRAJEDV128F93218B9,White Christmas,Martin Sexton,AR4TLW81187B99683D,2005,90.099000000000004
SOPAKUZ12A8C13F02B,TRAJEOD12903CC065D,Au mariage des Levon-Lecu (Live),Claire Elzière,ARZLCTV1241B9C4D46,0,90.072999999999993
SOIMZSM12AB0188CB8,TRAJEYL128F931B518,Time Will Tell,Ice,ARZAHDN1187B9B4BED,0,111.04600000000001
SOPRQKQ12A6D4F82CE,TRAJEBQ128F146E00E,Conqueror Worm,Tsar,ARSNTX51187B989CA2,2005,150.22999999999999
SOZTOSX12AC468AD34,TRAJEUV12903D15D6D,Mate Tron,Luke Vibert,ARIMJFK1187FB4ED3E,2007,125.008
SOZCDMD12AAF3B2185,TRAJEIK128F92F19EA,San Juan,Dave Valentin,ARD6L7O1187B995ADA,0,125.294
SOVOBYK12A67ADD753,TRAJEZT128E0795DF3,E,Rea_ Chris,AR3793X1187FB50CB3,1999,131.94800000000001
SOFBLKT12AB018A5E3,TRAJESP12903CBC0B0,Wonderful Peace,Dino,ARUGX5X1187FB468C4,0,134.279
SOGQXFS12A8C138FA1,TRAJAYH128F427ADE6,See You Comin',Vodka Collins,ARLI9NJ1187B9911FB,0,143.095
SOMCMRN12AC3DF400A,TRAJAZS12903CE7594,Telepathy/Ted Haggard Got Cured of the Gay,Joe Rogan,ARKQN8X1187B99221C,2010,134.11199999999999
SOWGAUD12A58A76907,TRAJAPH128F4271357,Welcome To Hell,Coffinberry,ARHKOPH11F919A768B,0,152.62799999999999
SOQHIVV12A6D4FB2BE,TRAJABU128F4239037,Grow Proper,I Wayne,ARLFUII1187FB565E5,2005,67.605999999999995
SOVFCKE12A8C141CF4,TRAJAHW128F429691D,Flamme & co,Les Ogres De Barback,ARVEJ9M1187FB4DC44,2004,131.50899999999999
SOGZIDZ12AB017F90F,TRAJATQ128F92F6DC2,All The Difference In The World,Brent Lamb,AR9UPVA1187FB51260,0,110.0
SOXIBUG12AB018914B,TRAJAZY12903CDD671,Be My Lover,Brenda Boykin,ARDUBUY12086C1464B,2008,86.683999999999997
SONCMAJ12AB017A938,TRAJAAV128F92DCF5F,Mama Talk To Your Daughter (take 2),Lonnie Brooks,ARRR4Y81187FB524CE,0,138.386
SOMBWDW12A6D4F7248,TRAJAGW128EF3664E1,Soorma,Jazzy B,AR1NRA91187FB404C3,2005,156.066
SOYJKEB12A8C138723,TRAJATA128F4266FC5,Night Won't Last Forever_ The (Kingdom Come Album Version),Charlie Peacock,ARUUXNF1187B98FB36,1999,153.96799999999999
SOMMAVY12A8C1327AF,TRAJARM128F426379B,Boyfriend,Janitor Joe,ARDBFT21187B98E524,1993,160.97900000000001
SOEFTHD12A8C13EC47,TRAJAZP128F4290FF9,Megalodon,Mastodon,ARMQHX71187B9890D3,2004,145.99700000000001
SOZEIRC12AB018A634,TRAJAVF12903CD4825,Memmer?... U Memmer!,George Lopez,ARYF20K1187B9B76BD,0,126.792
SOBMHDZ12A58A79364,TRAJAXB128F92C65CD,Koronoko,Rokia Traoré,ARUW6HS1187FB3F028,2008,109.804
SOAOTOX12A58A7C308,TRAJADN128EF3453AE,My Chickasay Girl,Roy Rogers,ARHK7A51187FB411D8,0,101.19499999999999
SOLGASB12A58A79460,TRAJASJ128F1492899,We've Only Just Begun (LP Version),Young-Holt Unlimited,ARTJ9GZ1187B9B46DE,1971,156.298
SOAXKSW12A8C13E7FA,TRAJZBD128F42A2502,Sloppy Love Jingle_ Pt. 3 (Amended Album Version),Gym Class Heroes,ARGMGHN1187B9B4213,2006,80.472999999999999
SORSJPQ12A8C13875A,TRAJZXZ128F4285158,Cúnla/The Friar's Breeches,The Chieftains;Colin James,AR0V36F1187FB366B1,1992,114.589
SOQGFVA12A8C13AE87,TRAJZIS128F4288E43,We're Almost There,Michael Jackson,ARXPPEY1187FB51DF4,1975,187.42699999999999
SOIVRUS12A8C133164,TRAJZJQ128F423F44F,Blame Canada ( From: South Park ),Marc Shaiman,AR8IEZO1187B99055E,2008,136.97499999999999
SOSDZUS12A8C13AE10,TRAJZLM128F427CEB7,B-Boy Stance,K-OS,ARCF06I1187B995398,2004,97.980000000000004
SOJMXXW12A6D4F9DB3,TRAJZYI128F424B412,Party Time,45 Grave,ARB1CNO1187FB4CE93,1989,114.13500000000001
SOAFZRZ12A58A7AF39,TRAJZII128F9358893,So Many Roads,The Mustangs,ARGHV4C1187B995847,0,117.044
SOBXGEP12AB018E2CA,TRAJZKF12903CDA164,A Different Kind of Love,Paul Simon,AR966X21187B9AC463,0,133.88399999999999
SOOSJQN12AB017E4CF,TRAJZRG128F930662C,Lifeboat Serenade,Jimmy Herring,ARWBZWU1187B98F7FB,2008,124.07299999999999
SOBYHTZ12A8C13363C,TRAJZDD128F425AA57,Through The Eyes Of Faith,The Booth Brothers,ARKVMRR122CC3B110A,0,130.97999999999999
SOEIJKO12AB0181BE2,TRAJZVL128F9342662,Christmas Time,The Continentals,AR5ZY7R1187B996302,0,90.245000000000005
SOSNQCC12AB0185B62,TRAJZCH128F933D2B7,Patricia,Mighty Mighty Bosstones,AR2SMD91187B9B0582,1989,197.21299999999999
SOJDXYE12A8C132D5B,TRAJZZC128F424A4D0,Mean And Evil Blues,Joe Turner_ Joe Houston_ L. C. Williams,ARWIMT21187B9B5AEC,0,70.489999999999995
SOYCYFG12A81C22BA1,TRAJZPU128F422C1D2,Unfinished Self-Portrait,Eberhard Weber,ARWBN9B1187B988B95,1993,99.555999999999997
SOSCHDW12A8C130FD7,TRAJZWM128F4262BBD,Song Sung Blue,Neil Diamond,AR40GSU1187FB3AA01,1972,127.27500000000001
SOIJQYA12A8C1375EF,TRAJZDQ128F4260AC0,Loves Parting,Vivian Khor,ARIHWZG11F50C50E1C,0,92.016999999999996
SOZOIKO12A8C133726,TRAJZGG128F423DA86,Still Lost in the Forest,Anne Dudley,ARZEBW31187FB586EA,2000,172.22300000000001
SOLIXBU12AB018C389,TRAJZCR12903CC8D33,A Dustland Fairytale,Twinkle Twinkle Little Rock Star,ARDXGVT124207832C0,0,80.003
SONURCP12A58A784D6,TRAJCHY128EF349619,She's About A Mover,Sir Douglas Quintet,AR25LGJ1187B9B2492,0,85.200000000000003
SOPWTLC12AB0184E34,TRAJCBF128F931B8BF,Broke Down On The Brazos (Album),Gov't Mule,ARPUEAL1187FB57814,2009,196.14099999999999
SOKXISM12A8C14335E,TRAJCDQ128F92C2B40,Popsy,Ray Conniff,ARXZIHJ1187B9A4ED9,0,82.751999999999995
SOJHUPK12A6D4F69DC,TRAJCIR128F146ABA7,Christe Eleison (Christ Have Mercy) (Center Of My Universe Album Version),Michelle Tumes,ARHTRR71187B98F305,0,107.932
SOYVWTC12A8C135865,TRAJCJT128F4269E0C,Come See,Major Lance,ARCBYJW1187FB51FD8,1963,119.712
SOZZWBA12A8C13F403,TRAJCYW128F92EEC32,Down at the Mardi Gras,Rockin' Dopsie_ Jr.,ARYLG3I119B8668696,0,104.44799999999999
SOIMJSO12AB0182125,TRAJCOV128F92FDF3F,This White Circle,Kitty Wells,ARQILMW1187B9890DA,0,105.732
SOMAFMA12AB0182DB4,TRAJCLY128F930F893,Ghetto,Bad Azz,AREB22L1187B9A4BCE,2003,121.871
SOJGVAK12A8AE46A93,TRAJCVY128F425EE35,Radio Roy II,Mario Rosenstock,AROIHOI122988FEB8E,0,84.769000000000005
SOWLAHO12A6701E3D1,TRAJCZE128E0785987,Love Dump (Demo Version),Static-X,ARHRY5S1187B99B96F,0,129.97
SOADZHL12A8C13CE75,TRAJCVA128F426C51D,WristStraining Order,Defect & Quixotic,ARFJXTS11F4C83E24E,2008,102.008
SOUPBKQ12AC4689EB8,TRAJNIL12903D15541,Kill the Poor,Dead Kennedys,AR050VJ1187B9B13A7,1980,108.977
SOQFNLE12A6701F952,TRAJNWY128E078907F,Future,Cut Copy,ARWD3OC1187FB3A666,2004,119.562
SOVKFKF12A8C14348A,TRAJNXG12903CB474D,The Beginning,Salt The Wound,AR2O84Q1187FB5BF74,2008,120.502
SOYJFCZ12A8C137848,TRAJNBE128F4255C97,Memories,Thriller U,ARTPGR61187B98B0F6,0,89.674999999999997
SOKLUBB12AB0182FDA,TRAJNTJ12903CDB09A,Over The Hill,R.L. Burnside,AR7TTS41187B9B42D3,1997,95.560000000000002
SOCICGI12AB018AB36,TRAJNZF12903CB22A9,Rock Co.Kane Flow,De La Soul / MF Doom,AR1Q25M1187B9B0D73,2004,86.813000000000002
SONCEJF12AB018581C,TRAJNUU12903CC8AC0,Jamming,Twinkle Twinkle Little Rock Star,ARDXGVT124207832C0,0,85.507999999999996
SOEFBNV12A8C13DF70,TRAJNFM128F42A625C,Paloma Negra,Rocio Jurado,ARW1DRV1187FB40261,0,168.268
SOEQXWO12AB017D68B,TRAJNYD128F9340A32,Drive,The Cars,ARLZLMN1187B9AD1CB,1984,111.319
SONBHYT12AC468A58B,TRAJNCR12903CEBAA1,Cumpagno 'e cella,Alex,ARNBV1X1187B996249,0,98.974000000000004
SOWDZZQ12A670215BD,TRAJNYU128E07856A5,Can't Stop Lovin' You (Remastered Album Version),Van Halen,ARNLO5S1187B9B80CC,0,117.95399999999999
SOGJJMI12A8C133442,TRAJNFU128F4263469,317 East 32nd,Lennie Tristano,AR77B521187FB4CC70,0,89.867999999999995
SOVWTMN12A6D4F8ACF,TRAJNWY128F1453771,Naked Enough,Tim Wilson,ARDNS031187B9924F0,0,137.828
SOFBRDB12AB017F2C2,TRAJIIF128F92E7FB1,Je T'Appartiens,Maurice Larcange,AR6W9T51187B9A8B8E,0,84.132999999999996
SOZOTQZ12AB0187D9A,TRAJIDY128F931C89D,Another Djemba Djemba,Youves,ARGNQED1241B9C4237,0,134.10400000000001
SOPESRK12A6D4F8B92,TRAJIIR128F149AE01,Paseo Colòn,Mau Mau,ARQVLQJ1187B98F11F,2004,182.19800000000001
SORIYMI12AB0185013,TRAJIKY128F932AD73,Shotgun Sally,Cats In Boots,AR4IFI31187FB3A953,0,167.142
SONMMMW12AB017DACF,TRAJIBJ128F930D55B,The Minuet Of The Robots,Perrey And Kingsley,ARK2G5U1187FB46B34,1968,125.767
SOHIWMN12A8C1315B6,TRAJIUK128F42668E6,Rock On The Radio,Firehouse,ARMH10M1187FB4184F,1990,169.86600000000001
SOKJCDI12A81C22EB0,TRAJTOI128F9335EEC,Imagination,Beenie Man,ARVUN5F1187FB4CCC7,2006,159.24799999999999
SOYGIBP12A67020AF7,TRAJTDG128E0792698,Magic,Black Eyed Peas / Terry Dexter,ARTDQRC1187FB4EFD4,2000,103.652
SOTAEIP12A6D4F76A5,TRAJTYX128F145AD24,Between The Worlds,Be Bop Deluxe,ARJTX7M1187FB4CED3,1975,142.88
SOCMXGV12A6D4F855E,TRAJTCL128F1460CDA,Shoulda Did,Rated R,ARD0S291187B9B7BF5,0,104.99299999999999
SOGQPOB12AB0183756,TRAJTAW128F934CEDB,Isn't That Just Like God (Medium Key Performance Track Without Background Vocals),Babbie Mason,ARK6JC91187B9B4B2D,0,141.042
SOJDIAU12AB018236E,TRAJTZG128F931F7DC,A Night at Mahmoud's,Rolfe Kent,ARJJKAA1187B9ADAF1,0,119.70999999999999
SOPPIJK12A8C13EAC5,TRAJTCX128F42990AD,Vena Cava 8,Diamanda Galas,ARUUP4L1187B9B72EB,1993,168.352
SOKAGKK12A58A7FE14,TRAKWAH128F9340C36,8:00,Intars Busulis,ARIXB7T1187B9AB215,0,140.029
SOJBGIS12AB017E349,TRAKWNS128F92E3B4E,Little Miss Teasin' Brown,Jimmy Nelson,ARPOV8N1187FB4D78F,0,106.964
SODDXCD12A8C1339AB,TRAKWUV128F42699BD,Hunting,Deep Forest,AR3Q86S1187B9ADDCF,1992,145.464
SOASBOZ12AB018DC23,TRAKWGL12903CB8529,Slum Goddess (Originally Performed by The Fugs),The Meatmen,AR00A6H1187FB5402A,0,149.03399999999999
SOFNXUH12A8C13F06B,TRAKWKF128F92EE20C,Não Adianta,Zeca Baleiro,ARVLIVA1187B991590,2006,122.17400000000001
SOZNZMJ12A8AE492E6,TRAKWOG128F425F89A,Transes-Dimanche,Jacques Dutronc,AR3QRJ91187B98E4C2,1968,137.119
SOGALHA12A6D4FD8C3,TRAKWTG128F42454E2,Antidote For The Underdog,Less Than Jake,ARG8DXO1187B9AF743,2008,120.697
SOFKJOV12A81C21C38,TRAKWFH128F4236026,Jap,Sao Paris,ARKO0JR1187FB4945A,0,129.90299999999999
SORPBRR12A8C13979C,TRAKWXV128F42889FB,Not Today,Hotwire,ARXR2N11187B99857E,2003,141.74100000000001
SOWFTVP12AB0189B74,TRAKWZL128F93346EE,Last Goodbye,The Gufs,AREY1HI1187B98B395,0,166.05699999999999
SONISVG12A8C13EB34,TRAKWZS128F4284294,Last Good Time In Town,Eagles,AR16GSC1187B9A6291,2007,115.277
SOTVHNP12A8C1376BF,TRAKWMU128F425E481,Le Diable,Alexis HK,ARE2XN81187B98BB83,0,116.099
SOATRKY12AB017FBC7,TRAKWXS128F930F798,No Answer (Outro),Lollipop Lust Kill,AR7KQQ91187B98ED7A,2002,126.747
SONJMCI12AB018B16A,TRAKWNL12903CC37B6,Remember Me Lover (Album Version),Porcupine Tree,ARYO9BU1187B9ADA88,2009,132.97200000000001
SOJTBGX12A6D4FBA6F,TRAKWJG128F14AEE04,Swing Vagabond,Quadro Nuevo,ARH0NCL1187B99B41A,2006,105.069
SOKZLSY12A8C1320E1,TRAKSRQ128F4269AE8,Camelot,Richard Burton,AR4ABL21187FB3913A,0,112.14400000000001
SOXIWIH12AB018000D,TRAKSBY128F931F7B1,Bill's Speech - A New Kind of Warrior,Rolfe Kent,ARJJKAA1187B9ADAF1,0,92.244
SOBFRTX12AB018DE14,TRAKSDX12903CD9205,Villagers Galloping To Battle,Dimitri Tiomkin,AR8J32V1187FB4F874,0,84.926000000000002
SOWRNJI12AB018C5C6,TRAKSHV12903CD611D,Oooh_ Pooh,Pheeroan Aklaff,ARZ3BA51187B998A3E,0,207.40899999999999
SOGHWUG12A6D4FB3D3,TRAKSBD128F4249E50,Sally Ann,The Cufflinks,ARR322V1187FB4F9CB,0,138.42500000000001
SOAWDUW12AB0183A26,TRAKSIS12903CA4FF3,Agradeça Ao Pelô,Moraes Moreira,ARDZJ6H1187FB387F2,0,185.327
SORMLXW12A58A76039,TRAKSPS128F933B3D9,Vitrier,Olivia Ruiz,ARJW7KB1187FB47C36,2005,241.892
SOUBCNK12AB017CA1C,TRAKPJU128F9300B55,Limelighters (feat. Camp Lo) / Flunkadelic Interlude,Aesop Rock,AR6F6I21187FB5A3AA,2003,57.332000000000001
SOXIQTE12AC468D65F,TRAKPSU12903CF473D,Tulip,Angels,ARC3EZO1187B9B9314,0,102.967
SOILEMF12CF530E512,TRAKPND128F42389EA,You Can't Hurry Love  (LP Version),Phil Collins,AR9W3X91187FB3994C,0,97.649000000000001
SOQANLU12A8C142FEF,TRAKPHK128F92F0268,Donizetti: Roberto Devereux: Ah! Ritorna qual ti spero....,Gaetano Donizetti,AREDW1C1187B9ACAC2,0,122.423
SOANMOG12A8C13CDFA,TRAKPBI128F4283CF4,Prelude No. 2 (2000 Digital Remaster),Angel Romero,ARJEPNS1187FB3DEF4,0,78.281000000000006
SOKTNOK12A8C1340BA,TRAKPNA128F423B01D,Gnosis,Paul Avgerinos,ARJRIM91187FB3EF9A,2006,119.89700000000001
SODWQBY12A8C13CAF3,TRAKPUY128F4271101,I'll Meet You In The Morning,Barbara Fairchild,AR2G8UI1187FB3F33C,0,115.126
SOLIQUE12A58A78306,TRAKPHP128F42807B0,Warning,Incubus,AR1RMYB1187FB5A59E,2001,161.697
SOHDIVC12A6D4F8DA7,TRAKPSJ128F146BFC2,Baile Da Pesada,Bangalafumenga,ARIHUOK122988F22DD,0,77.409999999999997
SOXEYLY12A8AE45DBD,TRAKPJC128F4258613,Shelter Your Needs,Juliette & The Licks,ARS6I1U1187FB468F9,2005,156.523
SOJJAKJ12A6D4F951B,TRAKPSR128F146A1DC,Wildcat Days (1999 Digital Remaster),Bryan Ferry,ARIZODP1187B9AD272,1994,125.97799999999999
SOSHOMP12A8C144BB1,TRAKPET128F92FD69F,Lonely No More,Humble Pie,ARPISA41187FB3DE42,0,120.563
SOQZLAF12A8AE48030,TRAKLQJ128F42607F9,Run The Show featuring Don Omar [en Espanol],Kat DeLuna,ARZ33PH1187FB52F58,0,104.986
SOPNKLV12AB018B51E,TRAKLOM12903CC8F8A,Spritlåten,Ronny Eriksson,ARUZD301187FB4AC65,0,115.07899999999999
SOQHUQW12AB0189F4A,TRAKLSA12903CDA3EB,Strikes-3,Atom,ARROUEA1187FB4AA0F,0,126.953
SOJLKPC12A8C13A3A7,TRAKLEZ128F4270649,Who Was I Kidding,Martha Wainwright,ARRWAD71187FB3FE44,2005,153.39599999999999
SOJDHGS12A6310D85E,TRAKLHO128F42BA554,Rocks Off,The Rolling Stones,ARFCUN31187B9AD578,1972,141.80799999999999
SOQJDZH12A67AE0CBF,TRAKLML128E07999DA,Unbreakable,Ms. Dynamite,AR21YNH1187FB49649,2005,109.28700000000001
SOKOMCI12A8C13D445,TRAKFWY128F429DA3D,Coppershot,Bounty Killer,ARMPQIE1187FB3D4EB,2001,142.749
SOPVFIS12AB01815BD,TRAKFJL128F92F3565,Ren Lai Ren Wang,Eason Chan,ARA8DDQ1187B9AE3A0,0,73.438000000000002
SOQNNUY12A58A7CCEB,TRAKFQV128F145C912,I Know That Car,Eddy Raven,ARHT0B11187B993CB3,0,105.96599999999999
SOQQWKC12A8C1449FB,TRAKFHT128F92E830D,Rue de Nantes,Oldelaf et Monsieur D,ARRPFCU1187FB5402E,2006,127.605
SOMOMXN12AB018AB6B,TRAKFZB12903CAE89D,Like It's Hot,DJ Spinn and DJ Rashad,ARPOPBQ11F4C83D36D,0,160.03999999999999
